Day	Month	Year	Tmin	Tmax	Prcp	ET0
23	3	2019	-3.4908	10.4986	0.0	2.257
24	3	2019	-6.5755	0.3319	0.0	1.799
25	3	2019	-8.8509	5.0884	0.0	1.699
26	3	2019	-1.3079	14.254	0.0	2.265
27	3	2019	-3.161	3.3492	2.3	0.95
28	3	2019	-6.4691	6.6267	0.0	2.224
29	3	2019	-5.3334	3.3061	0.0	1.871
30	3	2019	-5.7582	12.537	0.0	2.208
31	3	2019	-3.8297	5.0161	0.0	2.134
1	4	2019	-4.0712	8.6711	0.2	2.198
2	4	2019	-8.8709	1.2567	0.2	1.616
3	4	2019	-8.1008	8.7615	0.0	2.317
4	4	2019	-0.7461	10.1773	0.0	2.811
5	4	2019	-6.1729	7.7383	0.0	2.397
6	4	2019	0.3067	3.8734	0.0	0.539
7	4	2019	1.6975	16.202	0.0	3.717
8	4	2019	-1.832	15.6498	0.0	3.699
9	4	2019	-3.1113	7.19	0.0	1.761
10	4	2019	-6.5032	7.9783	0.0	2.676
11	4	2019	-6.5504	7.8708	0.0	2.969
12	4	2019	-8.7404	9.8359	0.0	2.867
13	4	2019	-4.9719	14.6657	0.0	4.107
14	4	2019	5.5684	15.459	0.0	3.353
15	4	2019	0.5849	12.2157	0.0	2.513
16	4	2019	-2.2307	12.7478	0.0	3.419
17	4	2019	1.1663	14.5954	0.0	3.235
18	4	2019	0.124	16.8547	0.0	4.211
19	4	2019	6.944	19.6261	0.0	5.2
20	4	2019	2.8733	16.7141	0.0	4.4
21	4	2019	-3.8021	13.3905	0.0	3.44
22	4	2019	-0.9333	21.2226	0.0	5.237
23	4	2019	6.4686	20.2286	0.0	5.527
24	4	2019	-0.0467	16.925	0.0	4.891
25	4	2019	-1.6643	11.573	0.0	3.776
26	4	2019	-6.5012	11.5429	0.0	2.571
27	4	2019	-4.0813	10.4886	0.0	3.392
28	4	2019	-5.5664	5.6949	0.0	2.671
29	4	2019	-9.6642	7.9983	0.0	2.841
30	4	2019	-4.8484	10.2877	0.0	3.349
1	5	2019	-14.3836	8.4201	5.6	2.186
2	5	2019	-3.9487	8.2393	0.2	1.685
3	5	2019	-5.5965	10.6994	0.0	2.186
4	5	2019	-7.0394	8.7313	0.0	3.149
5	5	2019	-4.98	4.991	0.0	2.202
6	5	2019	-7.8287	11.2617	0.0	3.41
7	5	2019	2.4731	13.6616	0.0	3.669
8	5	2019	-3.6696	11.7337	0.0	4.023
9	5	2019	-1.6382	14.6958	0.0	4.465
10	5	2019	5.3254	15.5192	5.0	3.396
11	5	2019	4.1323	15.7149	0.0	2.962
12	5	2019	5.7304	21.6447	0.0	4.72
13	5	2019	7.0269	20.7707	0.0	5.237
14	5	2019	0.7531	20.0069	0.0	4.493
15	5	2019	1.6241	14.8246	0.326	2.185
16	5	2019	-2.8781	13.7098	0.0	4.547
17	5	2019	-2.167	16.1616	0.0	4.452
18	5	2019	1.5137	14.6787	0.0	5.251
19	5	2019	-2.1822	15.2007	0.0	4.712
20	5	2019	-0.8524	18.2052	0.0	5.132
21	5	2019	1.8433	21.4204	0.0	5.852
